gene_id	WTS_1	WTS_2	WTS_3	WT_1	WT_2	WT_3
gene-OW489_RS02690	22.2027493840396	70.8652603310373	60.6206901065612	32.909693053493	38.199852973625	26.4631562097764
gene-OW489_RS02695	198.714606987154	327.415443301628	311.407654656992	192.91889031358	202.883663571031	178.024869047587
gene-OW489_RS02700	1395.44279878689	1472.92098055143	1431.64479100975	1898.54884408599	1915.9348480327	1798.29175152799
gene-OW489_RS02705	821.501727209465	1183.18073894479	1087.02031985601	1444.62204334816	1405.7545894294	1355.63532038264
gene-OW489_RS02710	4527.14059940568	4655.57849516562	4727.58340789935	9404.22849428609	10089.0056131452	8602.93150965095
gene-OW489_RS02715	2598.83181540184	1019.02450298808	1029.72131139912	2328.64448778509	2614.56771463922	2417.77018098412
gene-OW489_RS02720	6899.50437109031	6060.32530122137	6247.25276262547	16107.5925241821	18300.2762312313	14994.9866050488
gene-OW489_RS02725	266.432992608475	475.4251642462	442.614079819138	262.1427274261	307.296595032272	293.500459781156
gene-OW489_RS02730	1.11013746920198	9.86731472963811	7.47378371176781	1.13481700184459	0	1.20287073680802
gene-OW489_RS02735	25166.8164268089	21794.2071519352	22067.5920396131	47193.6346557108	41086.9129728094	48064.3089013748
gene-OW489_RS08110	5.5506873460099	1.79405722357057	1.66084082483729	1.13481700184459	2.54665686490833	0
gene-OW489_RS02755	1546.42149459836	1399.36463438504	1394.27587245091	2666.81995433478	2481.29267204235	2447.84194940432
gene-OW489_RS02760	11.1013746920198	11.6613719532087	18.2692490732102	18.1570720295134	11.8843987029056	12.0287073680802
gene-OW489_RS02765	152.088833280671	215.286866828468	245.804442075919	203.132243330181	226.652460976842	128.707168838458
gene-OW489_RS02770	22.2027493840396	48.4395450364053	23.2517715477221	12.4829870202905	16.1288268110861	14.4344488416962
gene-OW489_RS02775	6796.26158645452	4214.24041816726	4552.36470087902	9265.78082006105	8291.91475214154	10496.2500493868
gene-OW489_RS02780	351.913577737028	557.054767918661	666.827591172173	766.001476245096	970.276265530075	986.354004182575
gene-OW489_RS02785	29.9737116684535	80.7325750606754	87.1941433039578	144.121759234263	206.279206057575	157.57606652185
gene-OW489_RS02790	59.9474233369069	109.437490637804	88.0245637163765	21.5615230350471	54.3286797847111	28.8688976833924
gene-OW489_RS02800	3837.74523103125	3149.46745597813	3036.84744821499	6846.35097212839	5569.53856355453	6870.7976486474
gene-OW489_RS02805	9164.18480826235	8841.11399775575	8535.06099883884	9516.57537746871	7464.25127104633	9470.20131088953
